model_id,param,value
RF-209,max_depth,10.0
RF-209,min_samples_split,8.0
RF-209,n_estimators,10.0
RF-210,max_depth,10.0
RF-210,min_samples_split,8.0
RF-210,n_estimators,25.0
RF-211,max_depth,10.0
RF-211,min_samples_split,8.0
RF-211,n_estimators,50.0
RF-212,max_depth,10.0
RF-212,min_samples_split,8.0
RF-212,n_estimators,75.0
RF-213,max_depth,10.0
RF-213,min_samples_split,8.0
RF-213,n_estimators,100.0
RF-214,max_depth,10.0
RF-214,min_samples_split,8.0
RF-214,n_estimators,125.0
RF-215,max_depth,10.0
RF-215,min_samples_split,8.0
RF-215,n_estimators,150.0
RF-216,max_depth,10.0
RF-216,min_samples_split,8.0
RF-216,n_estimators,200.0
RF-217,max_depth,10.0
RF-217,min_samples_split,12.0
RF-217,n_estimators,10.0
RF-218,max_depth,10.0
RF-218,min_samples_split,12.0
RF-218,n_estimators,25.0
RF-219,max_depth,10.0
RF-219,min_samples_split,12.0
RF-219,n_estimators,50.0
RF-220,max_depth,10.0
RF-220,min_samples_split,12.0
RF-220,n_estimators,75.0
RF-221,max_depth,10.0
RF-221,min_samples_split,12.0
RF-221,n_estimators,100.0
RF-222,max_depth,10.0
RF-222,min_samples_split,12.0
RF-222,n_estimators,125.0
RF-223,max_depth,10.0
RF-223,min_samples_split,12.0
RF-223,n_estimators,150.0
RF-224,max_depth,10.0
RF-224,min_samples_split,12.0
RF-224,n_estimators,200.0
RF-225,max_depth,10.0
RF-225,min_samples_split,16.0
RF-225,n_estimators,10.0
RF-226,max_depth,10.0
RF-226,min_samples_split,16.0
RF-226,n_estimators,25.0
RF-227,max_depth,10.0
RF-227,min_samples_split,16.0
RF-227,n_estimators,50.0
RF-228,max_depth,10.0
RF-228,min_samples_split,16.0
RF-228,n_estimators,75.0
RF-229,max_depth,10.0
RF-229,min_samples_split,16.0
RF-229,n_estimators,100.0
RF-230,max_depth,10.0
RF-230,min_samples_split,16.0
RF-230,n_estimators,125.0
RF-231,max_depth,10.0
RF-231,min_samples_split,16.0
RF-231,n_estimators,150.0
RF-232,max_depth,10.0
RF-232,min_samples_split,16.0
RF-232,n_estimators,200.0
RF-233,max_depth,10.0
RF-233,min_samples_split,30.0
RF-233,n_estimators,10.0
RF-234,max_depth,10.0
RF-234,min_samples_split,30.0
RF-234,n_estimators,25.0
RF-235,max_depth,10.0
RF-235,min_samples_split,30.0
RF-235,n_estimators,50.0
RF-236,max_depth,10.0
RF-236,min_samples_split,30.0
RF-236,n_estimators,75.0
RF-237,max_depth,10.0
RF-237,min_samples_split,30.0
RF-237,n_estimators,100.0
RF-238,max_depth,10.0
RF-238,min_samples_split,30.0
RF-238,n_estimators,125.0
RF-239,max_depth,10.0
RF-239,min_samples_split,30.0
RF-239,n_estimators,150.0
RF-240,max_depth,10.0
RF-240,min_samples_split,30.0
RF-240,n_estimators,200.0
RF-241,max_depth,12.0
RF-241,min_samples_split,2.0
RF-241,n_estimators,10.0
RF-242,max_depth,12.0
RF-242,min_samples_split,2.0
RF-242,n_estimators,25.0
RF-243,max_depth,12.0
RF-243,min_samples_split,2.0
RF-243,n_estimators,50.0
RF-244,max_depth,12.0
RF-244,min_samples_split,2.0
RF-244,n_estimators,75.0
RF-245,max_depth,12.0
RF-245,min_samples_split,2.0
RF-245,n_estimators,100.0
RF-246,max_depth,12.0
RF-246,min_samples_split,2.0
RF-246,n_estimators,125.0
RF-247,max_depth,12.0
RF-247,min_samples_split,2.0
RF-247,n_estimators,150.0
RF-248,max_depth,12.0
RF-248,min_samples_split,2.0
RF-248,n_estimators,200.0
RF-249,max_depth,12.0
RF-249,min_samples_split,4.0
RF-249,n_estimators,10.0
RF-250,max_depth,12.0
RF-250,min_samples_split,4.0
RF-250,n_estimators,25.0
RF-251,max_depth,12.0
RF-251,min_samples_split,4.0
