model_type,id,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,accuracy,balanced_accuracy,f1_macro,f1_micro,f1_weighted,fbeta_2_macro,fbeta_3_macro,fbeta_4_macro,fbeta_2_micro,fbeta_3_micro,fbeta_4_micro,fbeta_2_weighted,fbeta_3_weighted,fbeta_4_weighted,roc_auc_macro,roc_auc_micro,roc_auc_weighted
LogisticRegression,LG-16-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-17-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-18-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-19-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-20-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-21-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-22-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-23-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-24-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-25-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-26-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-27-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-28-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-29-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-30-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-31-10,,,,,,,,,,,,,,,,,,,,,,,
