model_id,param,value
GB-149,n_estimators,500
GB-150,learning_rate,0.05
GB-150,max_depth,4
GB-150,max_features,
GB-150,min_samples_leaf,4
GB-150,min_samples_split,32
GB-150,n_estimators,1000
GB-151,learning_rate,0.05
GB-151,max_depth,4
GB-151,max_features,sqrt
GB-151,min_samples_leaf,1
GB-151,min_samples_split,2
GB-151,n_estimators,50
GB-152,learning_rate,0.05
GB-152,max_depth,4
GB-152,max_features,sqrt
GB-152,min_samples_leaf,1
GB-152,min_samples_split,2
GB-152,n_estimators,100
GB-153,learning_rate,0.05
GB-153,max_depth,4
GB-153,max_features,sqrt
GB-153,min_samples_leaf,1
GB-153,min_samples_split,2
GB-153,n_estimators,300
GB-154,learning_rate,0.05
GB-154,max_depth,4
GB-154,max_features,sqrt
GB-154,min_samples_leaf,1
GB-154,min_samples_split,2
GB-154,n_estimators,500
GB-155,learning_rate,0.05
GB-155,max_depth,4
GB-155,max_features,sqrt
GB-155,min_samples_leaf,1
GB-155,min_samples_split,2
GB-155,n_estimators,1000
GB-156,learning_rate,0.05
GB-156,max_depth,4
GB-156,max_features,sqrt
GB-156,min_samples_leaf,1
GB-156,min_samples_split,4
GB-156,n_estimators,50
GB-157,learning_rate,0.05
GB-157,max_depth,4
GB-157,max_features,sqrt
GB-157,min_samples_leaf,1
GB-157,min_samples_split,4
GB-157,n_estimators,100
GB-158,learning_rate,0.05
GB-158,max_depth,4
GB-158,max_features,sqrt
GB-158,min_samples_leaf,1
GB-158,min_samples_split,4
GB-158,n_estimators,300
GB-159,learning_rate,0.05
GB-159,max_depth,4
GB-159,max_features,sqrt
GB-159,min_samples_leaf,1
GB-159,min_samples_split,4
GB-159,n_estimators,500
GB-160,learning_rate,0.05
GB-160,max_depth,4
GB-160,max_features,sqrt
GB-160,min_samples_leaf,1
GB-160,min_samples_split,4
GB-160,n_estimators,1000
GB-161,learning_rate,0.05
GB-161,max_depth,4
GB-161,max_features,sqrt
GB-161,min_samples_leaf,1
GB-161,min_samples_split,8
GB-161,n_estimators,50
GB-162,learning_rate,0.05
GB-162,max_depth,4
GB-162,max_features,sqrt
GB-162,min_samples_leaf,1
GB-162,min_samples_split,8
GB-162,n_estimators,100
GB-163,learning_rate,0.05
GB-163,max_depth,4
GB-163,max_features,sqrt
GB-163,min_samples_leaf,1
GB-163,min_samples_split,8
GB-163,n_estimators,300
GB-164,learning_rate,0.05
GB-164,max_depth,4
GB-164,max_features,sqrt
GB-164,min_samples_leaf,1
GB-164,min_samples_split,8
GB-164,n_estimators,500
GB-165,learning_rate,0.05
GB-165,max_depth,4
GB-165,max_features,sqrt
GB-165,min_samples_leaf,1
GB-165,min_samples_split,8
GB-165,n_estimators,1000
GB-166,learning_rate,0.05
GB-166,max_depth,4
GB-166,max_features,sqrt
GB-166,min_samples_leaf,1
GB-166,min_samples_split,16
GB-166,n_estimators,50
GB-167,learning_rate,0.05
GB-167,max_depth,4
GB-167,max_features,sqrt
GB-167,min_samples_leaf,1
GB-167,min_samples_split,16
GB-167,n_estimators,100
GB-168,learning_rate,0.05
GB-168,max_depth,4
GB-168,max_features,sqrt
GB-168,min_samples_leaf,1
GB-168,min_samples_split,16
GB-168,n_estimators,300
GB-169,learning_rate,0.05
GB-169,max_depth,4
GB-169,max_features,sqrt
GB-169,min_samples_leaf,1
GB-169,min_samples_split,16
GB-169,n_estimators,500
GB-170,learning_rate,0.05
GB-170,max_depth,4
GB-170,max_features,sqrt
GB-170,min_samples_leaf,1
GB-170,min_samples_split,16
GB-170,n_estimators,1000
GB-171,learning_rate,0.05
GB-171,max_depth,4
GB-171,max_features,sqrt
GB-171,min_samples_leaf,1
GB-171,min_samples_split,32
GB-171,n_estimators,50
GB-172,learning_rate,0.05
GB-172,max_depth,4
GB-172,max_features,sqrt
