model_id,param,value
RF-150,min_samples_leaf,8
RF-150,min_samples_split,64
RF-150,n_estimators,1000
RF-151,class_weight,
RF-151,criterion,gini
RF-151,max_depth,30
RF-151,max_features,
RF-151,min_samples_leaf,2
RF-151,min_samples_split,4
RF-151,n_estimators,50
RF-152,class_weight,
RF-152,criterion,gini
RF-152,max_depth,30
RF-152,max_features,
RF-152,min_samples_leaf,2
RF-152,min_samples_split,4
RF-152,n_estimators,100
RF-153,class_weight,
RF-153,criterion,gini
RF-153,max_depth,30
RF-153,max_features,
RF-153,min_samples_leaf,2
RF-153,min_samples_split,4
RF-153,n_estimators,300
RF-154,class_weight,
RF-154,criterion,gini
RF-154,max_depth,30
RF-154,max_features,
RF-154,min_samples_leaf,2
RF-154,min_samples_split,4
RF-154,n_estimators,500
RF-155,class_weight,
RF-155,criterion,gini
RF-155,max_depth,30
RF-155,max_features,
RF-155,min_samples_leaf,2
RF-155,min_samples_split,4
RF-155,n_estimators,1000
RF-156,class_weight,
RF-156,criterion,gini
RF-156,max_depth,30
RF-156,max_features,
RF-156,min_samples_leaf,2
RF-156,min_samples_split,8
RF-156,n_estimators,50
RF-157,class_weight,
RF-157,criterion,gini
